"nationality","response","year"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
"Ghana","non-atheist","2005"
